         t             x1             x2             v1             v2             p1             p2
  1.775000      -0.497141       0.095895      -0.606042       0.688228      -0.606042       1.376456
  1.780000      -0.500157       0.099333      -0.600209       0.687213      -0.600209       1.374426
  1.785000      -0.503144       0.102767      -0.594358       0.686182      -0.594358       1.372365
  1.790000      -0.506101       0.106195      -0.588492       0.685136      -0.588492       1.370272
  1.795000      -0.509028       0.109618      -0.582609       0.684074      -0.582609       1.368148
  1.800000      -0.511927       0.113036      -0.576710       0.682996      -0.576710       1.365992
  1.805000      -0.514796       0.116448      -0.570796       0.681902      -0.570796       1.363805
  1.810000      -0.517635       0.119855      -0.564866       0.680793      -0.564866       1.361586
  1.815000      -0.520444       0.123256      -0.558921       0.679668      -0.558921       1.359336
  1.820000      -0.523224       0.126651      -0.552961       0.678528      -0.552961       1.357055
  1.825000      -0.525974       0.130041      -0.546987       0.677372      -0.546987       1.354744
  1.830000      -0.528694       0.133425      -0.540997       0.676200      -0.540997       1.352401
  1.835000      -0.531384       0.136803      -0.534994       0.675014      -0.534994       1.350027
  1.840000      -0.534044       0.140175      -0.528976       0.673811      -0.528976       1.347623
  1.845000      -0.536673       0.143541      -0.522945       0.672594      -0.522945       1.345188
  1.850000      -0.539273       0.146901      -0.516899       0.671361      -0.516899       1.342722
  1.855000      -0.541842       0.150255      -0.510841       0.670113      -0.510841       1.340226
  1.860000      -0.544381       0.153602      -0.504769       0.668850      -0.504769       1.337700
  1.865000      -0.546890       0.156943      -0.498684       0.667572      -0.498684       1.335143
  1.870000      -0.549368       0.160278      -0.492586       0.666278      -0.492586       1.332557
  1.875000      -0.551816       0.163606      -0.486476       0.664970      -0.486476       1.329940
  1.880000      -0.554233       0.166928      -0.480354       0.663646      -0.480354       1.327293
  1.885000      -0.556619       0.170243      -0.474219       0.662308      -0.474219       1.324616
  1.890000      -0.558975       0.173551      -0.468073       0.660955      -0.468073       1.321910
  1.895000      -0.561300       0.176852      -0.461914       0.659587      -0.461914       1.319174
  1.900000      -0.563594       0.180147      -0.455745       0.658204      -0.455745       1.316408
  1.905000      -0.565858       0.183434      -0.449564       0.656806      -0.449564       1.313613
  1.910000      -0.568090       0.186715      -0.443372       0.655394      -0.443372       1.310788
  1.915000      -0.570291       0.189988      -0.437169       0.653967      -0.437169       1.307935
  1.920000      -0.572462       0.193254      -0.430955       0.652526      -0.430955       1.305052
  1.925000      -0.574601       0.196513      -0.424732       0.651070      -0.424732       1.302140
  1.930000      -0.576709       0.199765      -0.418498       0.649599      -0.418498       1.299199
  1.935000      -0.578786       0.203009      -0.412254       0.648114      -0.412254       1.296229
  1.940000      -0.580831       0.206246      -0.406000       0.646615      -0.406000       1.293230
  1.945000      -0.582846       0.209475      -0.399736       0.645102      -0.399736       1.290203
  1.950000      -0.584829       0.212697      -0.393464       0.643574      -0.393464       1.287147
  1.955000      -0.586780       0.215911      -0.387182       0.642032      -0.387182       1.284063
  1.960000      -0.588701       0.219117      -0.380891       0.640475      -0.380891       1.280950
  1.965000      -0.590589       0.222316      -0.374592       0.638905      -0.374592       1.277810
  1.970000      -0.592446       0.225506      -0.368284       0.637320      -0.368284       1.274641
  1.975000      -0.594272       0.228689      -0.361968       0.635722      -0.361968       1.271444
  1.980000      -0.596066       0.231864      -0.355644       0.634109      -0.355644       1.268219
  1.985000      -0.597829       0.235030      -0.349312       0.632483      -0.349312       1.264966
  1.990000      -0.599559       0.238188      -0.342972       0.630843      -0.342972       1.261686
  1.995000      -0.601258       0.241338      -0.336625       0.629189      -0.336625       1.258378
  2.000000      -0.602925       0.244480      -0.330270       0.627521      -0.330270       1.255042
  2.005000      -0.604561       0.247614      -0.323909       0.625840      -0.323909       1.251679
  2.010000      -0.606165       0.250739      -0.317540       0.624144      -0.317540       1.248289
  2.015000      -0.607736       0.253855      -0.311165       0.622436      -0.311165       1.244872
  2.020000      -0.609276       0.256963      -0.304784       0.620714      -0.304784       1.241427
  2.025000      -0.610784       0.260062      -0.298396       0.618978      -0.298396       1.237956
  2.030000      -0.612260       0.263153      -0.292003       0.617229      -0.292003       1.234458
  2.035000      -0.613704       0.266234      -0.285604       0.615466      -0.285604       1.230933
  2.040000      -0.615116       0.269307      -0.279199       0.613691      -0.279199       1.227381
  2.045000      -0.616496       0.272371      -0.272788       0.611902      -0.272788       1.223803
  2.050000      -0.617844       0.275426      -0.266373       0.610099      -0.266373       1.220199
  2.055000      -0.619160       0.278472      -0.259952       0.608284      -0.259952       1.216568
  2.060000      -0.620444       0.281509      -0.253527       0.606455      -0.253527       1.212911
  2.065000      -0.621695       0.284537      -0.247097       0.604614      -0.247097       1.209228
  2.070000      -0.622915       0.287555      -0.240663       0.602759      -0.240663       1.205519
  2.075000      -0.624102       0.290564      -0.234224       0.600892      -0.234224       1.201784
  2.080000      -0.625257       0.293564      -0.227782       0.599012      -0.227782       1.198023
  2.085000      -0.626380       0.296554      -0.221336       0.597119      -0.221336       1.194237
  2.090000      -0.627470       0.299535      -0.214886       0.595213      -0.214886       1.190426
  2.095000      -0.628528       0.302507      -0.208433       0.593294      -0.208433       1.186589
  2.100000      -0.629554       0.305468      -0.201977       0.591363      -0.201977       1.182726
  2.105000      -0.630548       0.308420      -0.195518       0.589419      -0.195518       1.178839
  2.110000      -0.631510       0.311362      -0.189056       0.587463      -0.189056       1.174926
  2.115000      -0.632439       0.314295      -0.182591       0.585494      -0.182591       1.170989
  2.120000      -0.633336       0.317217      -0.176125       0.583513      -0.176125       1.167026
  2.125000      -0.634200       0.320130      -0.169656       0.581520      -0.169656       1.163039
  2.130000      -0.635032       0.323032      -0.163185       0.579514      -0.163185       1.159028
  2.135000      -0.635832       0.325925      -0.156712       0.577496      -0.156712       1.154992
  2.140000      -0.636599       0.328807      -0.150238       0.575466      -0.150238       1.150931
  2.145000      -0.637334       0.331680      -0.143762       0.573423      -0.143762       1.146847
  2.150000      -0.638037       0.334542      -0.137285       0.571369      -0.137285       1.142738
  2.155000      -0.638707       0.337393      -0.130808       0.569303      -0.130808       1.138605
  2.160000      -0.639345       0.340235      -0.124329       0.567224      -0.124329       1.134449
  2.165000      -0.639950       0.343066      -0.117850       0.565134      -0.117850       1.130268
  2.170000      -0.640523       0.345886      -0.111371       0.563032      -0.111371       1.126064
  2.175000      -0.641064       0.348696      -0.104891       0.560918      -0.104891       1.121836
  2.180000      -0.641572       0.351495      -0.098411       0.558793      -0.098411       1.117585
  2.185000      -0.642048       0.354284      -0.091932       0.556655      -0.091932       1.113311
  2.190000      -0.642492       0.357062      -0.085453       0.554507      -0.085453       1.109013
  2.195000      -0.642903       0.359829      -0.078975       0.552346      -0.078975       1.104693
  2.200000      -0.643281       0.362585      -0.072498       0.550175      -0.072498       1.100349
  2.205000      -0.643628       0.365331      -0.066021       0.547991      -0.066021       1.095983
  2.210000      -0.643942       0.368065      -0.059546       0.545797      -0.059546       1.091594
  2.215000      -0.644223       0.370788      -0.053072       0.543591      -0.053072       1.087182
  2.220000      -0.644472       0.373501      -0.046600       0.541374      -0.046600       1.082748
