         t             x1             x2             v1             v2             p1             p2
 12.490000      -0.023564       0.068385      -0.405688       0.238144      -0.405688       0.476287
 12.495000      -0.025581       0.069570      -0.401254       0.235826      -0.401254       0.471653
 12.500000      -0.027576       0.070743      -0.396680       0.233441      -0.396680       0.466882
 12.505000      -0.029548       0.071904      -0.391969       0.230988      -0.391969       0.461976
 12.510000      -0.031495       0.073053      -0.387121       0.228468      -0.387121       0.456937
 12.515000      -0.033419       0.074188      -0.382139       0.225883      -0.382139       0.451766
 12.520000      -0.035316       0.075311      -0.377024       0.223233      -0.377024       0.446466
 12.525000      -0.037189       0.076421      -0.371780       0.220519      -0.371780       0.441038
 12.530000      -0.039034       0.077516      -0.366406       0.217742      -0.366406       0.435483
 12.535000      -0.040852       0.078598      -0.360906       0.214902      -0.360906       0.429804
 12.540000      -0.042643       0.079665      -0.355282       0.212001      -0.355282       0.424002
 12.545000      -0.044405       0.080718      -0.349536       0.209040      -0.349536       0.418080
 12.550000      -0.046138       0.081756      -0.343669       0.206019      -0.343669       0.412039
 12.555000      -0.047842       0.082778      -0.337684       0.202940      -0.337684       0.405881
 12.560000      -0.049515       0.083785      -0.331583       0.199804      -0.331583       0.399608
 12.565000      -0.051157       0.084776      -0.325369       0.196611      -0.325369       0.393222
 12.570000      -0.052768       0.085751      -0.319043       0.193363      -0.319043       0.386726
 12.575000      -0.054347       0.086710      -0.312609       0.190060      -0.312609       0.380121
 12.580000      -0.055894       0.087651      -0.306067       0.186705      -0.306067       0.373409
 12.585000      -0.057408       0.088576      -0.299421       0.183297      -0.299421       0.366593
 12.590000      -0.058888       0.089484      -0.292672       0.179838      -0.292672       0.359676
 12.595000      -0.060334       0.090375      -0.285824       0.176329      -0.285824       0.352658
 12.600000      -0.061746       0.091248      -0.278879       0.172771      -0.278879       0.345543
 12.605000      -0.063123       0.092102      -0.271838       0.169166      -0.271838       0.338332
 12.610000      -0.064464       0.092939      -0.264706       0.165514      -0.264706       0.331028
 12.615000      -0.065770       0.093757      -0.257483       0.161817      -0.257483       0.323634
 12.620000      -0.067039       0.094557      -0.250173       0.158076      -0.250173       0.316151
 12.625000      -0.068272       0.095338      -0.242777       0.154291      -0.242777       0.308583
 12.630000      -0.069467       0.096100      -0.235300       0.150465      -0.235300       0.300931
 12.635000      -0.070624       0.096843      -0.227742       0.146599      -0.227742       0.293198
 12.640000      -0.071744       0.097566      -0.220107       0.142693      -0.220107       0.285386
 12.645000      -0.072825       0.098270      -0.212398       0.138749      -0.212398       0.277499
 12.650000      -0.073868       0.098953      -0.204616       0.134769      -0.204616       0.269538
 12.655000      -0.074871       0.099617      -0.196765       0.130753      -0.196765       0.261506
 12.660000      -0.075835       0.100261      -0.188848       0.126703      -0.188848       0.253405
 12.665000      -0.076760       0.100884      -0.180866       0.122619      -0.180866       0.245239
 12.670000      -0.077644       0.101487      -0.172823       0.118505      -0.172823       0.237009
 12.675000      -0.078488       0.102069      -0.164721       0.114359      -0.164721       0.228719
 12.680000      -0.079291       0.102631      -0.156563       0.110185      -0.156563       0.220370
 12.685000      -0.080053       0.103171      -0.148352       0.105983      -0.148352       0.211967
 12.690000      -0.080775       0.103690      -0.140091       0.101755      -0.140091       0.203510
 12.695000      -0.081454       0.104189      -0.131782       0.097502      -0.131782       0.195004
 12.700000      -0.082092       0.104665      -0.123427       0.093225      -0.123427       0.186450
 12.705000      -0.082689       0.105121      -0.115031       0.088926      -0.115031       0.177851
 12.710000      -0.083243       0.105555      -0.106595       0.084605      -0.106595       0.169211
 12.715000      -0.083754       0.105967      -0.098123       0.080266      -0.098123       0.160531
 12.720000      -0.084224       0.106357      -0.089616       0.075908      -0.089616       0.151815
 12.725000      -0.084651       0.106726      -0.081079       0.071533      -0.081079       0.143065
 12.730000      -0.085034       0.107072      -0.072513       0.067142      -0.072513       0.134285
 12.735000      -0.085376       0.107397      -0.063922       0.062738      -0.063922       0.125476
 12.740000      -0.085674       0.107700      -0.055309       0.058321      -0.055309       0.116641
 12.745000      -0.085929       0.107980      -0.046675       0.053892      -0.046675       0.107784
 12.750000      -0.086140       0.108239      -0.038025       0.049454      -0.038025       0.098907
 12.755000      -0.086309       0.108475      -0.029361       0.045007      -0.029361       0.090013
 12.760000      -0.086434       0.108689      -0.020685       0.040552      -0.020685       0.081105
 12.765000      -0.086516       0.108880      -0.012001       0.036093      -0.012001       0.072185
 12.770000      -0.086554       0.109050      -0.003312       0.031628      -0.003312       0.063257
 12.775000      -0.086549       0.109197       0.005380       0.027161       0.005380       0.054322
 12.780000      -0.086500       0.109321       0.014072       0.022692       0.014072       0.045385
 12.785000      -0.086408       0.109424       0.022760       0.018223       0.022760       0.036447
 12.790000      -0.086273       0.109504       0.031442       0.013756       0.031442       0.027511
 12.795000      -0.086094       0.109561       0.040113       0.009291       0.040113       0.018581
 12.800000      -0.085872       0.109596       0.048770       0.004830       0.048770       0.009659
 12.805000      -0.085606       0.109609       0.057410       0.000374       0.057410       0.000748
 12.810000      -0.085297       0.109600       0.066031      -0.004075       0.066031      -0.008150
 12.815000      -0.084946       0.109569       0.074628      -0.008515       0.074628      -0.017031
 12.820000      -0.084551       0.109515       0.083198      -0.012946       0.083198      -0.025893
 12.825000      -0.084114       0.109439       0.091739      -0.017366       0.091739      -0.034732
 12.830000      -0.083634       0.109341       0.100247      -0.021773       0.100247      -0.043547
 12.835000      -0.083111       0.109222       0.108718      -0.026166       0.108718      -0.052333
 12.840000      -0.082547       0.109080       0.117151      -0.030544       0.117151      -0.061088
 12.845000      -0.081940       0.108916       0.125540      -0.034905       0.125540      -0.069810
 12.850000      -0.081291       0.108731       0.133884      -0.039248       0.133884      -0.078496
 12.855000      -0.080601       0.108524       0.142179      -0.043571       0.142179      -0.087142
 12.860000      -0.079870       0.108295       0.150422      -0.047873       0.150422      -0.095746
 12.865000      -0.079097       0.108045       0.158610      -0.052153       0.158610      -0.104305
 12.870000      -0.078284       0.107774       0.166740      -0.056409       0.166740      -0.112817
 12.875000      -0.077430       0.107481       0.174809      -0.060639       0.174809      -0.121279
 12.880000      -0.076536       0.107167       0.182814      -0.064843       0.182814      -0.129687
 12.885000      -0.075602       0.106833       0.190752      -0.069020       0.190752      -0.138040
 12.890000      -0.074628       0.106477       0.198620      -0.073167       0.198620      -0.146334
 12.895000      -0.073616       0.106101       0.206415      -0.077284       0.206415      -0.154568
 12.900000      -0.072564       0.105704       0.214135      -0.081369       0.214135      -0.162737
 12.905000      -0.071474       0.105287       0.221776      -0.085421       0.221776      -0.170841
 12.910000      -0.070347       0.104850       0.229335      -0.089438       0.229335      -0.178876
 12.915000      -0.069181       0.104393       0.236810      -0.093420       0.236810      -0.186840
